학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명
B000002879,대구노전초등학교,초등학교,1997-03-03,공립,본교,운영,대구광역시 달서구 도원동 1428-3,대구광역시 달서구 한실로 43,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2024-11-08,35.80817454,128.5312233,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000009075,남외중학교,중학교,2007-03-02,공립,본교,운영,울산광역시 중구 남외동 502-1,울산광역시 중구 남외3길 50,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2024-11-08,35.56644838,129.3491332,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000002253,서울교육대학교부설초등학교,초등학교,1953-03-01,국립,본교,운영,서울특별시 서초구 서초동 1650,서울특별시 서초구 서초중앙로 96,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2024-11-08,37.49074049,127.0154245,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000002932,대구명곡초등학교,초등학교,2003-03-01,공립,본교,운영,대구광역시 달성군 화원읍 명곡리 132,대구광역시 달성군 화원읍 명곡로 40,7240000,대구광역시교육청,7281000,대구광역시달성교육지원청,2013-11-29,2024-11-08,35.79667071,128.4961175,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000012961,태안고등학교,고등학교,1963-03-20,공립,본교,운영,충청남도 태안군 태안읍 평천리 710,충청남도 태안군 태안읍 백화로 251,8140000,충청남도교육청,8281000,충청남도태안교육지원청,2013-11-29,2024-11-08,36.75429893,126.3178128,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000004551,성사초등학교,초등학교,1987-03-02,공립,본교,운영,경기도 고양시 덕양구 성사동 716,경기도 고양시 덕양구 호국로834번길 89,7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,2024-11-08,37.65782169,126.8436524,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000011738,경북소프트웨어고등학교,고등학교,1968-03-01,공립,본교,운영,경상북도 의성군 봉양면 화전리 68-2,경상북도 의성군 봉양면 봉호로 14,8750000,경상북도교육청,8871000,경상북도의성교육지원청,2013-11-29,2024-11-08,36.3031493,128.5849448,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000003544,약수초등학교,초등학교,1968-03-07,공립,본교,운영,울산광역시 북구 중산동 1006,울산광역시 북구 약수8길 50,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2024-11-08,35.64721036,129.3421108,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000001899,서울서신초등학교,초등학교,2005-03-01,공립,본교,운영,서울특별시 은평구 신사동 194,서울특별시 은평구 은평터널로 150,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2024-11-08,37.59229405,126.9073823,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000012755,연천고등학교,고등학교,1958-03-01,공립,본교,운영,경기도 연천군 연천읍 현가리 41-1,경기도 연천군 연천읍 연천로336번길 13,7530000,경기도교육청,7701000,경기도연천교육지원청,2013-11-29,2024-11-08,38.10822391,127.0766731,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000010597,삼호중학교,중학교,1982-03-09,공립,본교,운영,전라남도 영암군 삼호읍 용앙리 262,전라남도 영암군 삼호읍 방아제로 102,8490000,전라남도교육청,8651000,전라남도영암교육지원청,2013-11-29,2024-11-08,34.75075323,126.4674655,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000008874,검단중학교,중학교,1970-03-02,공립,본교,운영,인천광역시 서구 마전동 908-2,인천광역시 서구 완정로188번길 12,7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2013-11-29,2024-11-08,37.6035808,126.6577475,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000008804,부광중학교,중학교,1986-03-04,공립,본교,운영,인천광역시 부평구 부개동 22-1,인천광역시 부평구 충선로 140,7310000,인천광역시교육청,7331000,인천광역시북부교육지원청,2013-11-29,2024-11-08,37.50101254,126.7374688,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000012174,부산장안고등학교,고등학교,1974-01-05,공립,본교,운영,부산광역시 기장군 장안읍 좌천리 425,부산광역시 기장군 장안읍 장안고길 8-16,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2024-11-29,35.31875901,129.2361258,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000010263,나포중학교,중학교,1971-03-08,공립,본교,운영,전북특별자치도 군산시 나포면 옥곤리 445-5,전북특별자치도 군산시 나포면 등동1길 6-5,8321000,전북특별자치도교육청,8342000,전북특별자치도군산교육지원청,2013-11-29,2024-11-08,36.02778284,126.832334,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000006000,전주용소초등학교,초등학교,2005-03-01,공립,본교,운영,전북특별자치도 전주시 덕진구 송천동1가 842,전북특별자치도 전주시 덕진구 송천4길 38,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2013-11-29,2024-11-08,35.86268677,127.1174747,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000011928,오산고등학교,고등학교,1907-05-15,사립,본교,운영,서울특별시 용산구 보광동 168-73,서울특별시 용산구 보광로7길 17,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2024-11-08,37.52350529,127.0008872,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000009094,상안중학교,중학교,2009-03-01,공립,본교,운영,울산광역시 북구 상안동 838-1,울산광역시 북구 양지길 5,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2024-11-08,35.62782477,129.3299248,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000012987,전주대학교사범대학부설고등학교,고등학교,1963-03-01,사립,본교,운영,전북특별자치도 전주시 완산구 효자동3가 1207-1,전북특별자치도 전주시 완산구 천잠로 313,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2013-11-29,2024-11-08,35.81531188,127.0938165,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000006493,순천비봉초등학교,초등학교,1998-03-01,공립,본교,운영,전라남도 순천시 조례동 822,전라남도 순천시 비봉길 90,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2024-11-08,34.96653246,127.5187576,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000012856,청석고등학교,고등학교,1975-03-05,사립,본교,운영,충청북도 청주시 상당구 용암동 596,충청북도 청주시 상당구 원봉로 75,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2024-11-08,36.61443915,127.5066419,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000009717,전곡중학교,중학교,1970-03-01,공립,본교,운영,경기도 연천군 전곡읍 전곡리 400-3,경기도 연천군 전곡읍 전은길 21,7530000,경기도교육청,7701000,경기도연천교육지원청,2013-11-29,2024-11-08,38.03431521,127.0711449,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000002492,동일중앙초등학교,초등학교,2008-03-01,공립,본교,운영,부산광역시 동구 수정동 1073-1,부산광역시 동구 구봉로 46,7150000,부산광역시교육청,7181000,부산광역시남부교육지원청,2013-11-29,2024-11-08,35.12451406,129.036772,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000008459,서라벌중학교,중학교,1956-03-05,사립,본교,운영,서울특별시 강북구 우이동 103-9,서울특별시 강북구 삼양로155길 37-9,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2024-11-08,37.65698403,127.0114883,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000007369,대교초등학교,초등학교,2005-03-01,공립,본교,운영,경상북도 칠곡군 석적읍 남율리 880,경상북도 칠곡군 석적읍 서중리7길 15,8750000,경상북도교육청,8941000,경상북도칠곡교육지원청,2013-11-29,2024-11-08,36.07549588,128.3983623,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000004222,화성월문초등학교,초등학교,1953-04-12,공립,본교,운영,경기도 화성시 팔탄면 월문리 192,경기도 화성시 팔탄면 버들로 1537,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2024-11-08,37.11888442,126.8726984,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000005329,수안보초등학교,초등학교,1921-05-20,공립,본교,운영,충청북도 충주시 수안보면 안보리 579-10,충청북도 충주시 수안보면 동진이1길 24,8000000,충청북도교육청,8021000,충청북도충주교육지원청,2013-11-29,2024-11-08,36.84512591,127.9993239,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000006817,군외초등학교,초등학교,1926-04-15,공립,본교,운영,전라남도 완도군 군외면 신학리 666,전라남도 완도군 군외면 청해진서로 2020,8490000,전라남도교육청,8701000,전라남도완도교육지원청,2013-11-29,2024-11-08,34.37942593,126.6466228,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000009414,한광여자중학교,중학교,1968-03-05,사립,본교,운영,경기도 평택시 비전동 504,경기도 평택시 중앙1로 115,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2024-11-08,36.99789035,127.0960204,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000008695,칠곡중학교,중학교,1954-05-17,공립,본교,운영,대구광역시 북구 읍내동 545,대구광역시 북구 칠곡중앙대로 583,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2024-11-08,35.94817565,128.550746,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000006004,전주조촌초등학교,초등학교,1919-09-23,공립,본교,운영,전북특별자치도 전주시 덕진구 여의동 574-1,전북특별자치도 전주시 덕진구 쪽구름로 39,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2013-11-29,2024-11-08,35.86952543,127.0758772,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000008054,서호초등학교,초등학교,1943-05-15,공립,본교,운영,제주특별자치도 서귀포시 호근동 1421-5,제주특별자치도 서귀포시 호근남로 40,9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2013-11-29,2024-11-08,33.25378497,126.5285133,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000002452,봉삼초등학교,초등학교,1996-03-01,공립,본교,운영,부산광역시 영도구 동삼동 510-8,부산광역시 영도구 함지로79번길 39,7150000,부산광역시교육청,7171000,부산광역시서부교육지원청,2013-11-29,2024-11-08,35.07478658,129.0636181,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000006842,금성초등학교,초등학교,1962-04-10,공립,본교,운영,전라남도 진도군 군내면 둔전리 356-2,전라남도 진도군 군내면 금골길 58,8490000,전라남도교육청,8711000,전라남도진도교육지원청,2013-11-29,2024-11-08,34.53771713,126.2930439,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000012492,덕산고등학교,고등학교,2002-03-01,공립,본교,운영,경기도 부천시 오정구 오정동 111-4,경기도 부천시 오정구 오정로266번길 69,7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2024-11-08,37.53080239,126.7896968,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000003984,신일초등학교,초등학교,2006-03-01,공립,본교,운영,경기도 용인시 수지구 신봉동 920,경기도 용인시 수지구 신봉2로48번길 28,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2024-11-08,37.32928881,127.0776935,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000023219,세종미래고등학교,고등학교,1958-04-06,공립,본교,운영,세종특별자치시 부강면 문곡리 997-1,세종특별자치시 부강면 문곡달미길 6,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2024-11-08,36.52678816,127.3818926,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000010209,신평중학교,중학교,1963-12-25,사립,본교,운영,충청남도 당진시 신평면 금천리 998-5,충청남도 당진시 신평면 솔안말길 61-40,8140000,충청남도교육청,8291000,충청남도당진교육지원청,2013-11-29,2024-11-08,36.88245998,126.7601596,2025-03-25,B555223,재단법인한국지방교육행정연구재단
